symbol,open_price,change,percent_change,close_price,type,clientNameEn,exchange,marketCapPrev,sharesOutstanding
DLT,15.0,2.1000000000000014,14.000000000000009,17.1,s,Vinacomin - Tourism & Trading Joint Stock Company,UPCOM,42750957600.0,2500056.0
DM7,18.3,1.6999999999999993,9.289617486338795,20.0,s,Det May 7 Joint Stock Company,UPCOM,308222000000.0,15411100.0
DMN,5.0,0.5999999999999996,11.999999999999993,5.6,s,Domenal Joint Stock Company,UPCOM,78750000000.0,12500000.0
DNA,19.9,3.200000000000003,16.080402010050264,23.1,s,An Giang Power and Water Supply Joint Stock Company,UPCOM,1104059513200.0,56329567.0
DND,15.2,1.3000000000000007,8.552631578947373,16.5,s,Dong Nai Material and Building Investment Joint Stock Company,UPCOM,145761000000.0,8834000.0
DNE,8.6,0.20000000000000107,2.32558139534885,8.8,s,Danang Urban Environment Joint Stock Company,UPCOM,50807680000.0,5773600.0
DNH,42.0,2.0,4.761904761904762,44.0,s,Da Nhim - Ham Thuan - Da Mi Hydro Power Joint Stock Company,UPCOM,17233920000000.0,422400000.0
DNL,19.8,-1.6999999999999993,-8.585858585858581,18.1,s,Da Nang Port Logistics Joint Stock Company,UPCOM,78011000000.0,4310000.0
DNN,0.2,0.0,0.0,0.2,s,Da Nang Water Supply Joint Stock Company,UPCOM,11592812200.0,57964061.0
DNT,56.7,-35.5,-62.61022927689594,21.2,s,Dong Nai Tourist Joint Stock Company,UPCOM,176926477500.0,7280925.0
DNW,27.0,-1.0,-3.7037037037037033,26.0,s,Dong Nai Water Joint Stock Company,UPCOM,3159480000000.0,120000000.0
DOC,10.6,-1.9000000000000004,-17.924528301886795,8.7,s,Dong Nai Joint Stock Company of Agricultural Material,UPCOM,85590000000.0,10000000.0
DOP,12.3,-1.6000000000000014,-13.008130081300823,10.7,s,DongThap Petroleum Transportation Joint Stock Company,UPCOM,50503465000.0,4719950.0
DP1,20.6,6.199999999999999,30.09708737864077,26.8,s,Central Pharmaceutical CPC1. JSC ,UPCOM,550258191000.0,20979000.0
DP2,6.5,-1.5,-23.076923076923077,5.0,s,Central Phamarceutical Joint Stock Company No 2,UPCOM,100000000000.0,20000000.0
DPH,35.0,3.0,8.571428571428571,38.0,s,Hai Phong Pharmaceutical Joint Stock Company,UPCOM,114000000000.0,3000000.0
DPP,16.0,5.399999999999999,33.74999999999999,21.4,s,Dong Nai Pharmaceutical Joint Stock Company,UPCOM,64200214000.0,3000010.0
DPS,0.7,-0.09999999999999998,-14.285714285714283,0.6,s,Soc Son Development Investment Joint Stock Company,UPCOM,15542628500.0,31085257.0
DRG,6.3,0.7000000000000002,11.111111111111114,7.0,s,Dak Lak Rubber Joint Stock Company,UPCOM,1090600000000.0,155800000.0
DRI,5.9,1.1999999999999993,20.338983050847446,7.1,s,DakLak Rubber Investment Joint Stock Company,UPCOM,512034000000.0,73200000.0
DSC,25.7,-6.300000000000001,-24.513618677042807,19.4,s,DSC Securities Corporation,UPCOM,3768216864300.0,204838925.0
DSD,28.6,-11.200000000000003,-39.16083916083917,17.4,s,DHC Suoi Doi Corporation,UPCOM,636840000000.0,36600000.0
DSG,5.5,-1.5,-27.27272727272727,4.0,s,Dap Cau Sheet Glass Joint Stock Company,UPCOM,135000000000.0,30000000.0
DSP,11.9,-0.9000000000000004,-7.563025210084036,11.0,s,Phu Tho Tourist Service Joint Stock Company,UPCOM,1295673228000.0,118684000.0
DSV,5.9,2.0,33.89830508474576,7.9,s,Vinh Phu Railway Joint Stock Company,UPCOM,9713674100.0,1229579.0
DTB,10.0,2.8000000000000007,28.000000000000007,12.8,s,Bao Loc Urban Project Joint Stock Company,UPCOM,22906245600.0,1558248.0
DTE,10.4,-4.1000000000000005,-39.42307692307693,6.3,s,Dai Truong Thanh Holdings Energy Investment Joint Stock Company,UPCOM,319573088100.0,50725887.0
DTG,26.5,-5.399999999999999,-20.37735849056603,21.1,s,Tipharco Pharmaceutical Joint Stock Company,HNX,152527410000.0,7263210.0
DTH,13.6,0.0,0.0,13.6,s,Thanh Hoa Medical Materials Pharmaceutial Joint Stock Company,UPCOM,101554205600.0,7467221.0
DTI,9.7,-5.3999999999999995,-55.670103092783506,4.3,s,Duc Trung Investment Join Stock Company,UPCOM,55803165600.0,13488800.0
DTP,78.0,20.0,25.64102564102564,98.0,s,Ha Noi CPC1 Pharmaceutical Joint Stock Company,UPCOM,1621281295800.0,16229042.0
DTV,42.6,-7.600000000000001,-17.840375586854464,35.0,s,Tra Vinh Electric Development Joint Stock Corporation,UPCOM,184240000000.0,5264000.0
DUS,20.3,-7.300000000000001,-35.960591133004925,13.0,s,Da Lat Urban Server Joint Stock Company,UPCOM,72815600000.0,5601200.0
DVC,10.2,3.1000000000000014,30.39215686274511,13.3,s,Hai Phong Port Trading and Service Joint Stock Company,UPCOM,141213584610.0,10793670.0
DVN,18.4,0.0,0.0,18.4,s,Vietnam Pharmaceutical Corporation (VINAPHARM),UPCOM,4425027000000.0,237000000.0
DVW,23.0,-12.2,-53.043478260869556,10.8,s,Dong Nai Water Supply Construction and Services Joint Stock Company,UPCOM,25326000000.0,2345000.0
DWC,14.9,-4.9,-32.88590604026846,10.0,s,Daklak Water Supply Joint Stock Company,UPCOM,315200000000.0,31520000.0
DWS,10.0,2.0,20.0,12.0,s,Dong Thap Water Supply &amp; Urban Environment Joint - Stock Company,UPCOM,277323991000.0,25918130.0
DXL,5.4,4.699999999999999,87.03703703703701,10.1,s,Lang Son Tourism and Import - Export Joint Stock Company,UPCOM,38391630000.0,3957900.0
E12,5.1,0.5,9.803921568627452,5.6,s,VNECO 12 Electricity Construction Joint-stock Company,UPCOM,6720000000.0,1200000.0
E29,4.2,0.7999999999999998,19.047619047619044,5.0,s,29 Investment Construction And Engineering Joint Stcock Company,UPCOM,23000000000.0,5000000.0
EFI,2.1,-0.40000000000000013,-19.04761904761905,1.7,s,Education Financial Investment Joint Stock Company,UPCOM,17408000000.0,10880000.0
EIC,20.0,1.5,7.5,21.5,s,EVN International Joint Stock Company,UPCOM,792593103450.0,36677145.0
EIN,3.0,1.7000000000000002,56.66666666666668,4.7,s,Power Investment - Trade - Service Joint Stock Company,UPCOM,205876067974.0,45407161.0
EME,21.5,24.5,113.95348837209302,46.0,s,Electro Mechanical Corporation,UPCOM,173893708000.0,3780298.0
EMG,27.2,2.5,9.191176470588236,29.7,s,Electrical Mechanical Equipment and Spare Parts Joint Stock Company,UPCOM,89100000000.0,3000000.0
EMS,21.0,-1.0,-4.761904761904762,20.0,s,VN Post Express Joint Stock Corporation,UPCOM,470387456000.0,20999440.0
EPC,33.0,-18.8,-56.96969696969697,14.2,s,Ea Pok Coffee Joint Stock Company,UPCOM,133316700000.0,9388500.0
EPH,10.6,1.9000000000000004,17.924528301886795,12.5,s,Ha Noi Education Publishing Services Joint Stock Company,UPCOM,31250000000.0,2500000.0
FBA,0.9,0.0,0.0,0.9,s,FBA International Group,UPCOM,3073410000.0,3414900.0
FBC,3.7,0.0,0.0,3.7,s,Pho Yen Mechanical Joint Stock Company,UPCOM,13690000000.0,3700000.0
FCC,7.5,2.5,33.33333333333333,10.0,s,Foodstuff Combinatorial Joint Stock Company,UPCOM,59970400000.0,5997040.0
FCS,5.2,4.1000000000000005,78.84615384615385,9.3,s,Ho Chi Minh City Food Joint Stock Company,UPCOM,243816550000.0,29450000.0
FGL,12.5,0.0,0.0,12.5,s,Gia Lai Coffee Joint Stock Company,UPCOM,183453750000.0,14676300.0
FHN,15.5,-1.0999999999999996,-7.096774193548384,14.4,s,Hanoi Food Import - Export Joint Stock Company,UPCOM,43200000000.0,3000000.0
FHS,27.3,-2.400000000000002,-8.791208791208799,24.9,s,Ho Chi Minh City Book Distribution Corporation,UPCOM,270330994400.0,12751462.0
FIC,24.4,-10.999999999999998,-45.08196721311475,13.4,s,FICO Corporation - JSC,UPCOM,1619885000000.0,127000000.0
FOC,107.7,-29.200000000000003,-27.112349117920147,78.5,s,FPT Online Service Joint Stock Company,UPCOM,1444726761772.0,18419884.0
FOX,51.5,16.400000000000006,31.844660194174768,67.9,s,FPT Telecom,UPCOM,22275539276534.0,328339538.0
FRC,32.0,-7.800000000000001,-24.375000000000004,24.2,s,Forest Products Export Joint Stock Company of Quang Nam,UPCOM,77100000000.0,3000000.0
FRM,12.5,-5.5,-44.0,7.0,s,Sai Gon Forestry Import Export Joint Stock Company,UPCOM,81900000000.0,11700000.0
FSO,11.0,0.0,0.0,11.0,s,Vietnam Fishery Mechanical Shipbuilding Joint Stock Company,UPCOM,61874626000.0,5624966.0
FT1,37.0,1.3999999999999986,3.7837837837837798,38.4,s,Machinery Spare Parts N01 Joint Stock Company,UPCOM,269034414000.0,7079853.0
FTI,3.7,0.0,0.0,3.7,s,Friendship Trading - Industrial Joint Stock Company,UPCOM,14569823000.0,3937790.0
FTM,1.5,-0.7,-46.666666666666664,0.8,s,Duc Quan Investment and Development Joint Stock Company,UPCOM,35000000000.0,50000000.0
G20,0.8,-0.20000000000000007,-25.000000000000007,0.6,s,Vinh Phuc Textile Investment Joint Stock Company,UPCOM,8640000000.0,14400000.0
G36,5.9,2.0,33.89830508474576,7.9,s,36 Corporation,UPCOM,802468093245.0,103745067.0
GCB,24.2,-8.2,-33.88429752066116,16.0,s,PETEC Binh Dinh Joint Stock Company,UPCOM,64626352000.0,4039147.0
GCF,16.9,-3.8999999999999986,-23.07692307692307,13.0,s,G.C Food Joint Stock Company,UPCOM,398839987000.0,30679999.0
GEE,26.7,-1.6999999999999993,-6.3670411985018704,25.0,s,GELEX Electricity Joint Stock Company,UPCOM,7486500000000.0,300000000.0
GER,7.2,1.3999999999999995,19.444444444444436,8.6,s,Geru Star Sport Joint Stock Company,UPCOM,18920000000.0,2200000.0
GGG,5.4,-0.3000000000000007,-5.555555555555569,5.1,s,GiaiPhong Motor Joint Stock Company,UPCOM,149881803900.0,29388589.0
GH3,9.2,-3.999999999999999,-43.47826086956521,5.2,s,Ha Noi Transport Project Joint Stock Company,UPCOM,59794384000.0,11498920.0
GHC,25.7,0.40000000000000213,1.5564202334630433,26.1,s,Gia Lai Hydropower Joint Stock Company,UPCOM,1240940850000.0,47662500.0
GLC,10.0,0.0,0.0,10.0,s,Lao Cai Gold Joint Stock Company,UPCOM,105000000000.0,10500000.0
GLW,7.2,0.09999999999999964,1.388888888888884,7.3,s,Gia Lai Water Supply Sewerage  Joint Stock Company,UPCOM,131400000000.0,18000000.0
GND,24.9,2.0,8.032128514056225,26.9,s,Dong Nai Brick and Tile Corporation,UPCOM,242100000000.0,9000000.0
GSM,14.5,13.0,89.65517241379311,27.5,s,Huong Son Hydro Power Joint Stock Company,UPCOM,899703000000.0,28562000.0
GTD,17.9,-5.799999999999999,-32.402234636871505,12.1,s,Thuong Dinh Footwear Joint Stock Company,UPCOM,112530000000.0,9300000.0
GTS,9.9,0.0,0.0,9.9,s,Saigon Traffic Construction Joint Stock Company,UPCOM,282147663600.0,28499764.0
GTT,0.6,0.0,0.0,0.6,s,Thuan Thao Corporation,UPCOM,21751500000.0,43503000.0
GVT,99.0,-17.799999999999997,-17.979797979797976,81.2,s,Viet Tri Paper Joint Stock Company,UPCOM,848332810000.0,11605100.0
H11,5.0,1.5999999999999996,31.999999999999996,6.6,s,HUD101 Construction Joint Stock Company,UPCOM,5406000000.0,1060000.0
HAC,5.3,4.3,81.13207547169812,9.6,s,Hai Phong Securities Joint Stock Company,UPCOM,270786075590.0,29176390.0
HAF,23.5,9.5,40.42553191489361,33.0,s,Hanoi Foodstuff Joint Stock Company,UPCOM,478500000000.0,14500000.0
HAM,24.0,2.5,10.416666666666668,26.5,s,Hau Giang Materials Joint Stock Company,UPCOM,255408616500.0,9638061.0
HAN,7.9,3.6999999999999993,46.83544303797467,11.6,s,Hanoi Construction Corporation,UPCOM,1606113576000.0,141048000.0
HAV,2.4,0.6000000000000001,25.000000000000007,3.0,s,Hapro Vodka Joint Stock Company,UPCOM,9893580000.0,3297860.0
HBD,12.8,4.899999999999999,38.281249999999986,17.7,s,Binh Duong PP Pack Making Joint Stock Company,UPCOM,28946880000.0,1904400.0
HBH,7.0,-1.0,-14.285714285714285,6.0,s,HABECO - Hai Phong Joint Stock Company,UPCOM,96000000000.0,16000000.0
HC1,15.0,-6.0,-40.0,9.0,s,Hanoi Construction Joint Stock Company No.1,UPCOM,72000000000.0,8000000.0
HC3,34.0,-0.6000000000000014,-1.7647058823529453,33.4,s,HaiPhong Construction Joint Stock Corporation No3,UPCOM,620571510000.0,20685717.0
HCB,19.4,0.6000000000000014,3.0927835051546464,20.0,s,March 29 Textile Garment Joint Stock Company,UPCOM,103985480000.0,5199274.0
HCI,17.7,-6.399999999999999,-36.158192090395474,11.3,s,Ha Noi Construction Investment Joint Stock Company,UPCOM,59121600000.0,5232000.0
HD2,15.5,14.0,90.32258064516128,29.5,s,Housing Development Invesment Joint Stock Company HUD2,UPCOM,266047448805.0,8962353.0
HD6,13.9,5.9,42.44604316546763,19.8,s,Hanoi Housing Development and Investment Joint Stock Company No. 6,UPCOM,297183600000.0,15120000.0
HD8,6.2,3.2,51.61290322580645,9.4,s,Housing And Urban Development Investment Joint Stock Company HUD 8,UPCOM,88890000000.0,10000000.0
HDM,20.0,7.5,37.5,27.5,s,Hue Textile Garment Joint Stock Company,UPCOM,535143280911.0,20096259.0
HDO,0.8,-0.20000000000000007,-25.000000000000007,0.6,s,Hung Dao Container Joint Stock Company,UPCOM,10091927400.0,16819879.0
HDP,13.8,1.5,10.869565217391305,15.3,s,HaTinh Pharmaceutical Joint Stock Company,UPCOM,151996595400.0,9934418.0
HDW,13.8,-1.8000000000000007,-13.04347826086957,12.0,s,Hai Duong Water Joint Stock Company,UPCOM,389348723640.0,31882470.0
HEC,49.9,0.20000000000000284,0.4008016032064185,50.1,s,Hydraulic Engineering Consultant Corporation II,UPCOM,300000000000.0,6000000.0
HEJ,14.8,-2.8000000000000007,-18.918918918918923,12.0,s,Vietnam Hydraulic Engineering Consultants Corporation - JSC,UPCOM,53662400000.0,4400000.0
HEM,25.9,-9.599999999999998,-37.065637065637056,16.3,s,Hanoi Electromechanical Manufacturing Joint Stock Company,UPCOM,603792540000.0,38704650.0
HEP,38.9,-26.099999999999998,-67.09511568123393,12.8,s,Hue Urban Environment and Public Works Joint Stock Company,UPCOM,76800000000.0,6000000.0
HES,27.8,-9.100000000000001,-32.73381294964029,18.7,s,Ha Noi Entertaiment Services Corporation,UPCOM,197976045000.0,9294650.0
HFB,17.9,-9.799999999999999,-54.7486033519553,8.1,s,Ho Chi Minh City Ferry Bridge Construction Joint Stock Company,UPCOM,73710000000.0,9100000.0
HFC,4.6,8.4,182.60869565217394,13.0,s,HFC Petroleum Corporation,UPCOM,132575365000.0,10198105.0
HFX,8.6,-4.1,-47.67441860465116,4.5,s,Thanh Ha Production and Import - Export Joint Stock Company,UPCOM,5715000000.0,1270000.0
HGT,9.7,-1.3999999999999986,-14.432989690721637,8.3,s,Huong Giang Tourist Joint Stock Company,UPCOM,166000000000.0,20000000.0
HGW,9.7,0.8000000000000007,8.24742268041238,10.5,s,Hau Giang Water Supply and Sewerage - Projects Urban Joint Stock Company,UPCOM,261222055500.0,24878291.0
HHN,8.7,-0.29999999999999893,-3.4482758620689538,8.4,s,Ha Noi Goods Services and Transport Joint Stock Company,UPCOM,12096000000.0,1440000.0
HHR,0.4,0.09999999999999998,24.999999999999993,0.5,s,Ha Hai Railway Joint Stock Company,UPCOM,690000000.0,1380000.0
HIG,7.3,0.7000000000000002,9.589041095890414,8.0,s,HIPT Group Joint Stock Company,UPCOM,180472240000.0,22559030.0
HJC,9.6,-2.0,-20.833333333333336,7.6,s,Hoa Viet Joint Stock Company,UPCOM,87400753600.0,12853052.0
HKB,0.7,0.10000000000000009,14.285714285714299,0.8,s,Ha Noi - Kinh bac Agriculture and Food Joint Stock Company,UPCOM,41279999200.0,51599999.0
HLA,0.6,0.0,0.0,0.6,s,Asia Huu Lien Joint Stock Company,UPCOM,17221496500.0,34442993.0
HLB,230.0,40.0,17.391304347826086,270.0,s,Halong Beer and Beverage Joint Stock Company,UPCOM,834300000000.0,3090000.0
HLR,17.3,-5.9,-34.104046242774565,11.4,s,Ha Lang Railways Joint Stock Company,UPCOM,17325000000.0,1650000.0
HLS,17.0,5.0,29.411764705882355,22.0,s,Hoang Lien Son Technical Ceramic Joint Stock Company,UPCOM,245720750000.0,11169125.0
HLT,18.5,-9.2,-49.729729729729726,9.3,s,Hoang Thi Loan Textile - Garment Joint Stock Company,UPCOM,51150000000.0,5500000.0
HLY,16.7,4.199999999999999,25.149700598802394,20.9,s,Yen Hung Construction Ceramic Joint Stock Company,UPCOM,20898014500.0,999905.0
HMG,13.1,0.20000000000000107,1.5267175572519165,13.3,s,VNSTEEL - Hanoi Steel Corporation,UPCOM,119700000000.0,9000000.0
HMS,24.8,10.099999999999998,40.7258064516129,34.9,s,Hochiminh Museum Construction Joint Stock Company,UPCOM,333934150340.0,10119830.0
HNA,17.0,0.6999999999999993,4.117647058823525,17.7,s,Hua Na Hydropower Joint Stock Company,UPCOM,4140086896000.0,235232210.0
HNB,15.7,-3.1999999999999993,-20.382165605095537,12.5,s,Ha Noi Transport Station Joint Stock Company,UPCOM,118750000000.0,9500000.0
HND,12.9,1.299999999999999,10.077519379844952,14.2,s,Hai Phong Thermal power Joint Stock Company,UPCOM,6899500000000.0,500000000.0
HNF,19.7,6.100000000000001,30.964467005076152,25.8,s,Huu Nghi Food Joint Stock Company,UPCOM,765000000000.0,30000000.0
HNI,25.4,-3.599999999999998,-14.173228346456684,21.8,s,Huu Nghi Garment Joint Stock Company,UPCOM,468422660000.0,23777800.0
HNM,6.5,3.0,46.15384615384615,9.5,s,Ha Noi Milk Joint Stock Company,UPCOM,413719200000.0,44400000.0
HNP,21.1,-0.20000000000000284,-0.9478672985782125,20.9,s,Hanel Plastics Joint Stock Company,UPCOM,104500000000.0,5000000.0
HNR,12.0,0.0,0.0,12.0,s,Hanoi Liquor And Beverage Joint Stock Company,UPCOM,240000000000.0,20000000.0
HPB,16.9,-0.29999999999999716,-1.7751479289940661,16.6,s,PP Pack Making Joint Stock Company,UPCOM,60709520000.0,3657200.0
HPD,17.5,4.0,22.857142857142858,21.5,s,Dak Doa Hydropower Joint Stock Company,UPCOM,179887513040.0,8306590.0
HPH,17.8,-2.3000000000000007,-12.921348314606746,15.5,s,Ha Bac Hung Phat Chemical Joint Stock Company,UPCOM,130200000000.0,8400000.0
HPI,29.3,-2.900000000000002,-9.897610921501714,26.4,s,Hiep Phuoc Industrial Park Joint Stock Company,UPCOM,1584000000000.0,60000000.0
HPM,37.2,-24.700000000000003,-66.3978494623656,12.5,s,Hoang Phuc Mineral Trading and Contruction Joint Stock Company,UPCOM,47500000000.0,3800000.0
HPP,59.5,0.10000000000000142,0.1680672268907587,59.6,s,Hai Phong Paint Joint Stock Company,UPCOM,462437648112.0,7960436.0
HPT,14.9,-1.0,-6.7114093959731544,13.9,s,HPT Vietnam Corporation,UPCOM,134783738400.0,9910569.0
HPW,17.0,-1.0,-5.88235294117647,16.0,s,Hai Phong Water Joint Stock Company,UPCOM,1172469652000.0,74206940.0
HRB,26.5,38.099999999999994,143.77358490566036,64.6,s,Harec Investment and Trade Joint Stock Company,UPCOM,409460640000.0,6338400.0
HRT,5.0,1.0,20.0,6.0,s,Hanoi Railway Transport Joint Stock Company,UPCOM,475390163860.0,80058970.0
HSA,51.7,-20.6,-39.845261121856865,31.1,s,HESTIA Joint Stock Company,UPCOM,244841809700.0,7872727.0
HSI,1.1,0.3999999999999999,36.36363636363635,1.5,s,General Materials Biochemistry Fertilizer Joint Stock Company,UPCOM,13839826000.0,9885590.0
HSM,7.0,0.5,7.142857142857142,7.5,s,HaNoi Textile And Garment Joint Stock Corporation,UPCOM,153750000000.0,20500000.0
HSP,10.2,2.8000000000000007,27.450980392156872,13.0,s,Ha Noi Synthetic Paint Joint Stock Company,UPCOM,156352118000.0,12027086.0
HSV,3.6,0.19999999999999973,5.555555555555548,3.8,s,HSV Viet Nam Group Joint Stock Company,UPCOM,61424976600.0,15749994.0
HTE,3.7,0.2999999999999998,8.108108108108103,4.0,s,Ho Chi Minh City Electric Power Trading Investment Corporation,UPCOM,88379396160.0,22638165.0
HTG,27.5,4.0,14.545454545454545,31.5,s,Hoa Tho Textile - Garment Joint Sock Corporation,UPCOM,1119828229632.0,36002708.0
HTM,15.6,-3.5999999999999996,-23.076923076923077,12.0,s,Hanoi Trade Joint Stock Corporation,UPCOM,2661499060000.0,219958600.0
HTT,1.2,-0.09999999999999987,-8.333333333333323,1.1,s,Ha Tay Trading Joint Stock Company,UPCOM,24000000000.0,20000000.0
HU4,8.1,5.300000000000001,65.43209876543212,13.4,s,HUD4 Investment and Construction Joint Stock Company,UPCOM,200160000000.0,15000000.0
HU6,6.0,0.09999999999999964,1.6666666666666607,6.1,s,HUD6 City and Housing Development Investment Joint Stock Company,UPCOM,45750000000.0,7500000.0
HUG,39.9,4.100000000000001,10.275689223057647,44.0,s,Hung Yen Garment Corporation - Joint Stock Company,UPCOM,757041893200.0,19511389.0
HVA,5.5,-0.2999999999999998,-5.4545454545454515,5.2,s,HVA Investment Joint Stock Company,UPCOM,72727200000.0,13650000.0
HVG,1.6,-0.20000000000000018,-12.50000000000001,1.4,s,Hung Vuong Corporation,UPCOM,317853607400.0,227038291.0
HWS,10.2,1.8000000000000007,17.64705882352942,12.0,s,Thua Thien Hue Water Supply Joint Stock Company,UPCOM,1031119400000.0,87383000.0
IBD,12.0,-2.0,-16.666666666666664,10.0,s,Binh Duong General Printing Joint Stock Company,UPCOM,90000000000.0,9000000.0
ICC,26.6,-2.400000000000002,-9.022556390977451,24.2,s,Industrial Construction Joint Stock Company,UPCOM,94240000000.0,3800000.0
ICF,1.5,1.1,73.33333333333334,2.6,s,Investment Commerce Fisheries Corporation,UPCOM,32312061000.0,12807000.0
ICI,6.1,0.3000000000000007,4.918032786885258,6.4,s,Industrial Construction and Investment Joint Stock Company,UPCOM,24000000000.0,4000000.0
ICN,80.0,-31.799999999999997,-39.75,48.2,s,IDICO Investment Construction Oil and Natural Gas Joint Stock Company,UPCOM,990928057000.0,20399960.0
IDP,183.0,67.0,36.6120218579235,250.0,s,International Dairy Products Joint Stock Company,UPCOM,15337618000000.0,61350472.0
IFS,17.0,7.5,44.11764705882353,24.5,s,Interfood Shareholding Company,UPCOM,2222095092000.0,87140984.0
IHK,12.5,3.5,28.000000000000004,16.0,s,Aviation Printing Joint Stock Company,UPCOM,34270848000.0,2141928.0
ILA,2.4,1.1,45.833333333333336,3.5,s,ILA Joint Stock Company,UPCOM,58480487484.0,18529939.0
ILC,8.6,-0.6999999999999993,-8.139534883720923,7.9,s,International Labour and Services Joint Stock Company,UPCOM,47884842267.0,6079071.0
ILS,29.0,-11.5,-39.6551724137931,17.5,s,International Investment Trade and Service Joint Stock Company,UPCOM,622800000000.0,36000000.0
IME,141.0,0.0,0.0,141.0,s,Mechanical and Industrial Construction Joint Stock Company,UPCOM,507592668000.0,3599948.0
IN4,98.5,-1.0,-1.015228426395939,97.5,s,No 4 Printing Joint Stock Company,UPCOM,117000000000.0,1200000.0
IRC,8.2,-0.29999999999999893,-3.658536585365841,7.9,s,Industrial Rubber Joint Stock Company,UPCOM,138250000000.0,17500000.0
ISG,6.5,-4.2,-64.61538461538461,2.3,s,International Shipping and Labour Cooperation Joint Stock Company,UPCOM,20240000000.0,8800000.0
ISH,18.9,1.0,5.291005291005291,19.9,s,IDICO Srok Phu Mieng Hydropower Joint Stock Company,UPCOM,877500000000.0,45000000.0
IST,27.0,2.5,9.25925925925926,29.5,s,Tan Cang Song Than ICD Joint Stock Company,UPCOM,354255824000.0,12008672.0
ITS,2.9,1.3000000000000003,44.82758620689656,4.2,s,"Vinacomin - Investment, Trading and Service Joint Stock Company",UPCOM,113010335404.0,26459924.0
JOS,1.1,0.0,0.0,1.1,s,Minh Hai Export Frozen Seafood Processing Joint Stock Company,UPCOM,16547477100.0,15043161.0
KAC,25.1,-4.100000000000001,-16.334661354581677,21.0,s,Khang An Investment Real Estate Joint Stock Company,UPCOM,503999979000.0,23999999.0
KCB,5.5,3.1999999999999993,58.181818181818166,8.7,s,Cao Bang Mineral and Metallurgical Joint Stock Company,UPCOM,59512000000.0,8000000.0
KCE,8.5,1.0,11.76470588235294,9.5,s,Khanh Hoa Power Centrifugal Concrete Joint Stock Company,UPCOM,14250000000.0,1500000.0
KGM,8.3,3.799999999999999,45.78313253012046,12.1,s,Kien Giang Import & Export Joint Stock Company,UPCOM,309483100000.0,25430000.0
KHD,7.7,-0.7999999999999998,-10.389610389610388,6.9,s,Hai Duong Mineral Eineal Processing Joint Stock Company,UPCOM,22513444200.0,3262818.0
KHL,1.1,-0.6000000000000001,-54.545454545454554,0.5,s,Hung Long Mineral And Building Material Joint Stock Company,UPCOM,6000000000.0,12000000.0
KHW,14.4,8.4,58.333333333333336,22.8,s,Khanh Hoa Water Supply And Sewerage Joint Stock Company,UPCOM,652079908800.0,28599996.0
KIP,7.7,0.6000000000000005,7.792207792207799,8.3,s,Vietnam K.I.P Joint Stock Company,UPCOM,93100000000.0,9800000.0
KLB,12.9,-0.40000000000000036,-3.1007751937984525,12.5,s,Kien Long Commercial Joint Stock Bank,UPCOM,4436467088694.0,361481878.0
KLM,5.8,3.3999999999999995,58.620689655172406,9.2,s,Nghe Tinh Non - Ferous Metal Joint Stock Company,UPCOM,35742000000.0,3885000.0
KSH,0.8,-0.10000000000000009,-12.50000000000001,0.7,s,Damac GLS Joint Stock Company,UPCOM,40256772500.0,57509675.0
KSV,25.5,14.0,54.90196078431373,39.5,s,Vinacomin - Minerals Holding Corporation,HNX,7600000000000.0,200000000.0
KTC,7.4,2.5999999999999996,35.13513513513512,10.0,s,Kien Giang Trading Joint Stock Company,UPCOM,364738330000.0,36473833.0
KTL,48.0,-22.7,-47.291666666666664,25.3,s,ThangLong Metal Wares Joint Stock Company,UPCOM,485760000000.0,19200000.0
L12,3.9,1.9,48.717948717948715,5.8,s,Licogi 12 Joint Stock Company,UPCOM,37124440339.0,6738871.0
L44,0.6,0.09999999999999998,16.666666666666664,0.7,s,LILAMA 45.4 Joint Stock Company,UPCOM,2786000000.0,3980000.0
L45,3.0,0.8999999999999999,30.0,3.9,s,Lilama 45.1 Joint Stock Company,UPCOM,22027200000.0,4800000.0
L63,7.5,-1.2000000000000002,-16.000000000000004,6.3,s,Lilama 69-3 Joint Stock Company,UPCOM,52159974300.0,8279361.0
LAI,77.0,-33.5,-43.506493506493506,43.5,s,IDICO-Long An Investment Construction Joint Stock Company,UPCOM,359382150000.0,8550000.0
LAW,24.0,-4.0,-16.666666666666664,20.0,s,Long An Water Supply Sewerage Joint Stock Company,UPCOM,244000000000.0,12200000.0
LBC,16.0,2.3999999999999986,14.999999999999991,18.4,s,Long Bien Joint Stock Company,UPCOM,27600000000.0,1500000.0
LCC,10.0,-2.7,-27.0,7.3,s,Hong Phong Cement Joint Stock Company,UPCOM,42624692700.0,5838999.0
LCM,2.4,0.7000000000000002,29.166666666666675,3.1,s,Lao Cai Mining and Mineral Processing Joint Stock Company,UPCOM,71238083628.0,24632809.0
LDW,12.7,-0.3999999999999986,-3.1496062992125875,12.3,s,Lam Dong Water Supply And Sewerage Joint Stock Company,UPCOM,969240000000.0,78800000.0
LG9,7.6,-0.09999999999999964,-1.315789473684206,7.5,s,Mechanized Construction And Installation Joint Stock Company No9,UPCOM,37699500000.0,5026600.0
LGM,7.3,1.5000000000000009,20.547945205479465,8.8,s,Leather Footwear and Garment Making Export Corporation,UPCOM,66600000000.0,7400000.0
SVI,62.0,-4.0,-6.451612903225806,58.0,s,Bien Hoa Packaging Joint Stock Company,HOSE,718616472000.0,12832437.0
